Judul Resep;Tanggal;Isi Resep;URL Link;URL Gambar
Bubur ayam sehat;2025-08-04T12:56:44Z;BAHAN-BAHAN: - Bahan-bahan - 1 gelas blimbingberas1 sachetsantan instan200 gramfilet ayam1 buahwortel1 lembardaun pandan2 lembardaun salam1 batangdaun bawang1 batangdaunseledrisecukupnyaAirsecukupnyaMinyak gorengBumbu :3 siungbawang putih3 bijikapulaga1 sendok tehgaram1/2 sendok tehlada bubuk - 1 gelas blimbingberas - 1 sachetsantan instan - 200 gramfilet ayam - 1 buahwortel - 1 lembardaun pandan - 2 lembardaun salam - 1 batangdaun bawang - 1 batangdaunseledri - secukupnyaAir - secukupnyaMinyak goreng - Bumbu : - 3 siungbawang putih - 3 bijikapulaga - 1 sendok tehgaram - 1/2 sendok tehlada bubuk CARA MEMBUAT: 1. Cara Membuat 3. 1Cuci bersih beras dan rendam dalam air sekitar 1 jam, beri daun pandan yang disimpul. 6. Cuci bersih beras dan rendam dalam air sekitar 1 jam, beri daun pandan yang disimpul. 7. Cuci bersih beras dan rendam dalam air sekitar 1 jam, beri daun pandan yang disimpul. 8. Cuci bersih beras dan rendam dalam air sekitar 1 jam, beri daun pandan yang disimpul. 12. 2Siapkan filet ayam iris kecil, wortel, daun bawang. 15. Siapkan filet ayam iris kecil, wortel, daun bawang.;https://cookpad.com/id/resep/24940217;https://img-global.cpcdn.com/recipes/d45a6983f36beeb7/1200x630cq80/photo.jpg
Sop jamur sehat Alaa Mama Anna;2025-08-01T03:50:59Z;BAHAN-BAHAN: - Bahan-bahan - 20 menit4 porsi kecil - 20 menit - 4 porsi kecil - 1 genggamjamur tiram1 buahwortel1 buahkentangsecukupnyadaun bawang seledriajaSecukupnyakol1 buahtomat🍅Sedikitlada2 siungbaput1 cmjahegeprekSecukupnyaairSedikitgaramSedikitkaldu bubuk - 1 genggamjamur tiram - 1 buahwortel - 1 buahkentang - secukupnyadaun bawang seledriaja - Secukupnyakol - 1 buahtomat🍅 - Sedikitlada - 2 siungbaput - 1 cmjahegeprek - Secukupnyaair - Sedikitgaram - Sedikitkaldu bubuk CARA MEMBUAT: 1. Cara Membuat 4. 1Cuci jamur lalu peras air nya 7. Cuci jamur lalu peras air nya 8. Cuci jamur lalu peras air nya 9. Cuci jamur lalu peras air nya 13. 2Siap kan sayuran dan bumbu;https://cookpad.com/id/resep/24933634;https://img-global.cpcdn.com/recipes/7178d7e34dae9284/1200x630cq80/photo.jpg
Yogurt Sehat untuk Diet (Menu Buka Puasa IF);2025-07-29T07:15:15Z;BAHAN-BAHAN: - Bahan-bahan - 10 mentor1 porsi - 10 mentor - 1 porsi - 100 gramYogurtlow fat8 grampeanut butter25 gramwhey protein collar (sesuai selera)Strawberry(optional)Blueberry(optional) - 100 gramYogurtlow fat - 8 grampeanut butter - 25 gramwhey protein collar (sesuai selera) - Strawberry(optional) - Blueberry(optional) CARA MEMBUAT: 1. Cara Membuat 4. 1Campurkan yogurt, peanut butter, dan whey protein hingga tercampur rata. 7. Campurkan yogurt, peanut butter, dan whey protein hingga tercampur rata. 8. Campurkan yogurt, peanut butter, dan whey protein hingga tercampur rata. 9. Campurkan yogurt, peanut butter, dan whey protein hingga tercampur rata. 10. 2Tuang ke dalam mangkuk atau wadah saji. 13. Tuang ke dalam mangkuk atau wadah saji. 14. Tuang ke dalam mangkuk atau wadah saji. 15. Tuang ke dalam mangkuk atau wadah saji.;https://cookpad.com/id/resep/24928265;https://img-global.cpcdn.com/recipes/c930cc206b162a98/1200x630cq80/photo.jpg
Cemilan sehat dari sisa nasi,untuk bekal anak sekolah;2025-07-25T22:54:38Z;BAHAN-BAHAN: - Bahan-bahan - 25 menit2 porsi - 25 menit - 2 porsi - 1/2centongnasi2 butirtelursecukupnyaBaksosecukupnyaSosissecukupnyaSayuranDaun bawangsecukupnyaKeju1 sasetBawang putih bubuk1/2 sdtLadakusecukupnyaPenyedap rasa2 sndoktepungserbagunasecukupnyaGaram - 1/2centongnasi - 2 butirtelur - secukupnyaBakso - secukupnyaSosis - secukupnyaSayuran - Daun bawang - secukupnyaKeju - 1 sasetBawang putih bubuk - 1/2 sdtLadaku - secukupnyaPenyedap rasa - 2 sndoktepungserbaguna - secukupnyaGaram CARA MEMBUAT: 1. Cara Membuat 4. 1Aduk semua bahan jadi satu,*sy pakai sayur yg ada aja dikulkas* 7. Aduk semua bahan jadi satu,*sy pakai sayur yg ada aja dikulkas* 8. Aduk semua bahan jadi satu,*sy pakai sayur yg ada aja dikulkas* 9. Aduk semua bahan jadi satu,*sy pakai sayur yg ada aja dikulkas* 15. 2Olesi cetakan dg minyak, kemudian masukan adonan dn kukus 15-20 menit;https://cookpad.com/id/resep/24478666;https://img-global.cpcdn.com/recipes/d3f5ddd16826c6c9/1200x630cq80/photo.jpg
Mie hun sehat anak;2025-07-23T14:14:45Z;"BAHAN-BAHAN: - Bahan-bahan - 2 porsi - 2 porsi - 5 ekorudang1wortelberukuran kecil1pokcoysegenggamtougesejumputkaldu jamursecukupnyaminyak4bawang merah2bawang putih1 lempengmie hun jagungsecukupnyagaram - 5 ekorudang - 1wortelberukuran kecil - 1pokcoy - segenggamtouge - sejumputkaldu jamur - secukupnyaminyak - 4bawang merah - 2bawang putih - 1 lempengmie hun jagung - secukupnyagaram CARA MEMBUAT: 1. Cara Membuat 2. 1Rebus mie hun bersama wortel yg sudah di rajang panjang"" juga pokcoy,setelah lunak angkat dan sisih kan 5. Rebus mie hun bersama wortel yg sudah di rajang panjang"" juga pokcoy,setelah lunak angkat dan sisih kan 6. Rebus mie hun bersama wortel yg sudah di rajang panjang"" juga pokcoy,setelah lunak angkat dan sisih kan 7. Rebus mie hun bersama wortel yg sudah di rajang panjang"" juga pokcoy,setelah lunak angkat dan sisih kan 8. 2Tumis bawang merah, putih dan udang dengan minyak sampai masak 11. Tumis bawang merah, putih dan udang dengan minyak sampai masak 12. Tumis bawang merah, putih dan udang dengan minyak sampai masak 13. Tumis bawang merah, putih dan udang dengan minyak sampai masak 14. 3Masukan tauge, dan mie dan sayur yg sudah kita rebus tadi tumis hingga meresap";https://cookpad.com/id/resep/24917417;https://img-global.cpcdn.com/recipes/c552957aee8f70fc/1200x630cq80/photo.jpg
Salad Wortel Enak Simple Segar Sehat;2025-07-23T10:21:11Z;BAHAN-BAHAN: - Bahan-bahan - 10 menit1 orang - 10 menit - 1 orang - 3 buahwortel2 sdmkecap asin2 sdmminyak zaitun2 sdmminyak wijen1 sdmbiji wijenputih atau hitam (optional)1/4 potonglemon1/4 sdmcuka (bisa d skip jadi lemonnya double)1 sdmblack paper atau bisa pakebon cabeatau ghocugaru bebass - 3 buahwortel - 2 sdmkecap asin - 2 sdmminyak zaitun - 2 sdmminyak wijen - 1 sdmbiji wijenputih atau hitam (optional) - 1/4 potonglemon - 1/4 sdmcuka (bisa d skip jadi lemonnya double) - 1 sdmblack paper atau bisa pakebon cabeatau ghocugaru bebass CARA MEMBUAT: 1. Cara Membuat 4. 1Cuci bersih dan kupas wortel, lalu peeler memanjang tipis 7. Cuci bersih dan kupas wortel, lalu peeler memanjang tipis 8. Cuci bersih dan kupas wortel, lalu peeler memanjang tipis 9. Cuci bersih dan kupas wortel, lalu peeler memanjang tipis 13. 2Siapkan air panas, lalu siram wortel dengan air panas dan rendam sekitar 15-30 detik;https://cookpad.com/id/resep/24916982;https://img-global.cpcdn.com/recipes/76fce4afd925f4ee/1200x630cq80/photo.jpg
Salad Sandwich (bekal sehat sat set);2025-07-22T15:10:40Z;BAHAN-BAHAN: - Bahan-bahan - 10 menit2 potong - 10 menit - 2 potong - 3 lembarroti tawar1 butirtelur2 buahsosis1 lembarkeju sliceSecukupnyamentegauntuk dadartelur,sosisdanolesanroti (gk pke juga gpp)2 lembarselada1 lembarkol ungu1/2 buahworteluk kecilSecukupnyaMayones,saos tomatn saoscabe(optional)2 lembarkertasnasi+ selotip untuk membungkus - 3 lembarroti tawar - 1 butirtelur - 2 buahsosis - 1 lembarkeju slice - Secukupnyamentegauntuk dadartelur,sosisdanolesanroti (gk pke juga gpp) - 2 lembarselada - 1 lembarkol ungu - 1/2 buahworteluk kecil - SecukupnyaMayones,saos tomatn saoscabe(optional) - 2 lembarkertasnasi+ selotip untuk membungkus CARA MEMBUAT: 1. Cara Membuat 4. 1Panaskan mentega di pan. Bikin telur dadar lalu sisihkan, 7. Panaskan mentega di pan. Bikin telur dadar lalu sisihkan, 8. Panaskan mentega di pan. Bikin telur dadar lalu sisihkan, 9. Panaskan mentega di pan. Bikin telur dadar lalu sisihkan,;https://cookpad.com/id/resep/24912962;https://img-global.cpcdn.com/recipes/bd8b42ef95eb223c/1200x630cq80/photo.jpg
Bekal sehat dan simple;2025-07-22T14:51:26Z;BAHAN-BAHAN: - Bahan-bahan - 45.menit1 orang - 45.menit - 1 orang - 4 bhpisangpotong selera2 sdmmargarin30 grkejuparut3 sdmmeses coklatBahan kentang :300 grkentangkupas dan potong2 sdmtepung maizena1/2 sdtbaking powder1/2 sdtkaldu bubuk (bumbukeju)SejumputgaramsecukupnyaMinyak gorengTambahan : donat Frozen - 4 bhpisangpotong selera - 2 sdmmargarin - 30 grkejuparut - 3 sdmmeses coklat - Bahan kentang : - 300 grkentangkupas dan potong - 2 sdmtepung maizena - 1/2 sdtbaking powder - 1/2 sdtkaldu bubuk (bumbukeju) - Sejumputgaram - secukupnyaMinyak goreng - Tambahan : donat Frozen CARA MEMBUAT: 1. Cara Membuat 4. 1Potong pisang sesuai selera, panaskan teflon tambahkan margarin dan masak pisang sebentar. 7. Potong pisang sesuai selera, panaskan teflon tambahkan margarin dan masak pisang sebentar. 8. Potong pisang sesuai selera, panaskan teflon tambahkan margarin dan masak pisang sebentar. 9. Potong pisang sesuai selera, panaskan teflon tambahkan margarin dan masak pisang sebentar. 13. 2Setelah matang tambahkan meses coklat, dan keju parut;https://cookpad.com/id/resep/24915356;https://img-global.cpcdn.com/recipes/0512beea4f803494/1200x630cq80/photo.jpg
Spinach Omelette / telur dadar bayam / telur dadar sehat buat bekal;2025-07-21T02:45:45Z;BAHAN-BAHAN: - Bahan-bahan - 30 menit1 orang - 30 menit - 1 orang - 1 genggamdaunbayam1 ruas jarikelingkingwortel,,,iris panjang2 butirtelur ayam1 siungbawang putih,,,,di cincang1 batangdaun bawang(bagian daun hijaunya aja)20 gramkejuparutSeoseaning: sesuai selera garam,,,lada bubuk dan kaldu bubuk1 sdmmargarin - 1 genggamdaunbayam - 1 ruas jarikelingkingwortel,,,iris panjang - 2 butirtelur ayam - 1 siungbawang putih,,,,di cincang - 1 batangdaun bawang(bagian daun hijaunya aja) - 20 gramkejuparut - Seoseaning: sesuai selera garam,,,lada bubuk dan kaldu bubuk - 1 sdmmargarin CARA MEMBUAT: 1. Cara Membuat 4. 1Siapkan daun bayam,,,cuci bersih dan tiriskan,,,,,siapkan wadah lalu masukkan daun bayam yang sudah di potong-potong,,,irisan wortel dan irisan daun bawang,,,masukkan juga bawang putih chops 7. Siapkan daun bayam,,,cuci bersih dan tiriskan,,,,,siapkan wadah lalu masukkan daun bayam yang sudah di potong-potong,,,irisan wortel dan irisan daun bawang,,,masukkan juga bawang putih chops 8. Siapkan daun bayam,,,cuci bersih dan tiriskan,,,,,siapkan wadah lalu masukkan daun bayam yang sudah di potong-potong,,,irisan wortel dan irisan daun bawang,,,masukkan juga bawang putih chops 9. Siapkan daun bayam,,,cuci bersih dan tiriskan,,,,,siapkan wadah lalu masukkan daun bayam yang sudah di potong-potong,,,irisan wortel dan irisan daun bawang,,,masukkan juga bawang putih chops 15. 2Masukkan telur lalu aduk merata,,,masukkan keju parut lalu aduk rata;https://cookpad.com/id/resep/24911457;https://img-global.cpcdn.com/recipes/5467ff8fb30bccf7/1200x630cq80/photo.jpg
Bekal simpel dan sehat;2025-07-20T13:57:07Z;BAHAN-BAHAN: - Bahan-bahan - 15 menit1 orang - 15 menit - 1 orang - 2centongnasi1 cupsayurbeningdaun katuk1 potongayam ungkep bumbu kuning(Frozen)2 iristempegoreng1 ptglumpiaayam udang(Frozen)1 buahkiwi - 2centongnasi - 1 cupsayurbeningdaun katuk - 1 potongayam ungkep bumbu kuning(Frozen) - 2 iristempegoreng - 1 ptglumpiaayam udang(Frozen) - 1 buahkiwi CARA MEMBUAT: 1. Cara Membuat 4. 1Goreng tempe dan lumpia ayam udang hingga kuning keemasan. (Lumpia dipotong serong supaya nanti bisa dibentuk hati) 7. Goreng tempe dan lumpia ayam udang hingga kuning keemasan. (Lumpia dipotong serong supaya nanti bisa dibentuk hati) 8. Goreng tempe dan lumpia ayam udang hingga kuning keemasan. (Lumpia dipotong serong supaya nanti bisa dibentuk hati) 9. Goreng tempe dan lumpia ayam udang hingga kuning keemasan. (Lumpia dipotong serong supaya nanti bisa dibentuk hati) 15. 2Ayam dibersihkan, marinasi supaya bumbu meresap lalu diungkep hingga matang. Kemudian tiriskan dan dikemas dalam pack. Simpan dalam kulkas/freezer. Jika mau makan tinggal goreng saja. (Lihat resep ayam ungkep);https://cookpad.com/id/resep/24910312;https://img-global.cpcdn.com/recipes/693a394b61d18f9d/1200x630cq80/photo.jpg
Kentang Kukus Keju Sehat;2025-07-19T04:49:17Z;BAHAN-BAHAN: - Bahan-bahan - 45 menit2-3 porsi - 45 menit - 2-3 porsi - 2 buahKentang1 buahwortel(diparut)2 batangdaun bawang, potong halus2 lembarkejuEminaMozza CheeseSlice1 sdmdaging ayam giling1 sdtCrystal of The Sea WhiteAnchovy, jika ingin lebih asin blh diganti garam biasa1 butirtelur - 2 buahKentang - 1 buahwortel(diparut) - 2 batangdaun bawang, potong halus - 2 lembarkejuEminaMozza CheeseSlice - 1 sdmdaging ayam giling - 1 sdtCrystal of The Sea WhiteAnchovy, jika ingin lebih asin blh diganti garam biasa - 1 butirtelur CARA MEMBUAT: 1. Cara Membuat 4. 1Siapkan semua bahan, boleh tambah merica jika suka (saya skip) 7. Siapkan semua bahan, boleh tambah merica jika suka (saya skip) 8. Siapkan semua bahan, boleh tambah merica jika suka (saya skip) 9. Siapkan semua bahan, boleh tambah merica jika suka (saya skip) 13. 2Kupas kentang, potong kotak kecil, kukus hingga matang. Haluskan dengan pengulek/garpu.;https://cookpad.com/id/resep/24906846;https://img-global.cpcdn.com/recipes/b093de1e17660cf1/1200x630cq80/photo.jpg
Cereal Sehat;2025-07-19T03:17:43Z;BAHAN-BAHAN: - Bahan-bahan - 15 menit2 porsi - 15 menit - 2 porsi - secukupnyaCerealsecukupnyaMix nut1 buahyogurt plain/ada rasa/selera masing21 sdtchia seedssecukupnyaSusu cair(optional) - secukupnyaCereal - secukupnyaMix nut - 1 buahyogurt plain/ada rasa/selera masing2 - 1 sdtchia seeds - secukupnyaSusu cair(optional) CARA MEMBUAT: 1. Cara Membuat 4. 1Siapkan bahan-bahannya. 7. Siapkan bahan-bahannya. 8. Siapkan bahan-bahannya. 9. Siapkan bahan-bahannya. 13. 2Campur semua bahan ya...;https://cookpad.com/id/resep/24872523;https://img-global.cpcdn.com/recipes/67d51e54bcc56f46/1200x630cq80/photo.jpg
Bekal sehat;2025-07-19T03:02:37Z;BAHAN-BAHAN: - Bahan-bahan - 30 menit1 porsi - 30 menit - 1 porsi - 1 bksmie1 btngwortel4 butirbawang merahdan putih2 butirtelurSecukupnyasayuransecukupnyaGaram,kaldu jamur,kecap manisdan asinMinyakuntuk menggoreng - 1 bksmie - 1 btngwortel - 4 butirbawang merahdan putih - 2 butirtelur - Secukupnyasayuran - secukupnyaGaram,kaldu jamur,kecap manisdan asin - Minyakuntuk menggoreng CARA MEMBUAT: 1. Cara Membuat 4. 1Tumis bawang merah dan putih hingga kuning kemudian masukan telur. 7. Tumis bawang merah dan putih hingga kuning kemudian masukan telur. 8. Tumis bawang merah dan putih hingga kuning kemudian masukan telur. 9. Tumis bawang merah dan putih hingga kuning kemudian masukan telur. 15. 2Masukan mie dan sayur beri bumbu, masak hingga harum.;https://cookpad.com/id/resep/24906684;https://img-global.cpcdn.com/recipes/631196dfea03ced2/1200x630cq80/photo.jpg
Bekal Sehat 3 Menu 🍱;2025-07-18T08:24:09Z;BAHAN-BAHAN: - Bahan-bahan - 1 jam2 orang - 1 jam - 2 orang - 🫘Tempe Goreng 🫘1 papantempe1 sdmbumbu marinasitempeSecukupnyaair🥗 Tumis Labu Siam🥗250 grlabu siamkecil,diiris tipis1 ikatseledri, dirajang2 siungbawang putih, dicacah50 mlairSecukupnyagaram, gula dankaldu jamur🍲Sup Telur🍲1 butirtelur3 batangwortel, dipotong kotak1 buahjagung, dipipil1 ikatseledri, dirajang2 siungbawang putih, dicacah1 literair1 sdmminyak wijenSecukupnyagaram, merica, kaldu penyedap - 🫘Tempe Goreng 🫘 - 1 papantempe - 1 sdmbumbu marinasitempe - Secukupnyaair - 🥗 Tumis Labu Siam🥗 - 250 grlabu siamkecil,diiris tipis - 1 ikatseledri, dirajang - 2 siungbawang putih, dicacah - 50 mlair - Secukupnyagaram, gula dankaldu jamur - 🍲Sup Telur🍲 - 1 butirtelur - 3 batangwortel, dipotong kotak - 1 buahjagung, dipipil - 1 ikatseledri, dirajang CARA MEMBUAT: 1. Cara Membuat 4. 1🫘Tempe Goreng🫘 Tempe dipotong-potong. Bumbu marinasi diberi air sedikit dan aduk rata. Masukkan tempe dan Balur dengan bumbu secara merata. Marinasi selama 5 menit (selama marinasi kita bisa siapkan bahan menu lain). Panaskan minyak goreng, lalu goreng hingga kekuningan. Angkat. Sisihkan. 7. 🫘Tempe Goreng🫘 Tempe dipotong-potong. Bumbu marinasi diberi air sedikit dan aduk rata. Masukkan tempe dan Balur dengan bumbu secara merata. Marinasi selama 5 menit (selama marinasi kita bisa siapkan bahan menu lain). Panaskan minyak goreng, lalu goreng hingga kekuningan. Angkat. Sisihkan. 8. 🫘Tempe Goreng🫘 Tempe dipotong-potong. Bumbu marinasi diberi air sedikit dan aduk rata. Masukkan tempe dan Balur dengan bumbu secara merata. Marinasi selama 5 menit (selama marinasi kita bisa siapkan bahan menu lain). Panaskan minyak goreng, lalu goreng hingga kekuningan. Angkat. Sisihkan. 9. 🫘Tempe Goreng🫘 Tempe dipotong-potong. Bumbu marinasi diberi air sedikit dan aduk rata. Masukkan tempe dan Balur dengan bumbu secara merata. Marinasi selama 5 menit (selama marinasi kita bisa siapkan bahan menu lain). Panaskan minyak goreng, lalu goreng hingga kekuningan. Angkat. Sisihkan.;https://cookpad.com/id/resep/24904851;https://img-global.cpcdn.com/recipes/a5f7c76170e9f549/1200x630cq80/photo.jpg
Bekal 4 Sehat Sempurna kan;2025-07-18T03:48:56Z;BAHAN-BAHAN: - Bahan-bahan - 30 menit1 porsi - 30 menit - 1 porsi - 1/2 piringnasi1yakultSepotongsemangka,pot kecil1SnackbiskuitStiek ayam:100 grdada ayam fillet1 sasetTepung bumbuuk kecil1 sdmmeizena1/2 sdmtepung berasSayur:1 bonggolbrokoliuk kecil1 buahwortel1 buahkentanguk kecilSedikitmentegaSejumputgaramSejumputkaldu jamur - 1/2 piringnasi - 1yakult - Sepotongsemangka,pot kecil - 1Snackbiskuit - Stiek ayam: - 100 grdada ayam fillet - 1 sasetTepung bumbuuk kecil - 1 sdmmeizena - 1/2 sdmtepung beras - Sayur: - 1 bonggolbrokoliuk kecil - 1 buahwortel - 1 buahkentanguk kecil - Sedikitmentega - Sejumputgaram CARA MEMBUAT: 1. Cara Membuat 4. 1Ayam ku buat sehari sebelumnya,,pot ayam memanjang,, marinasi sedikit tepung bumbu,,diamkan di kulkas semalaman.Stick Ayam Fillet Kriwul 7. Ayam ku buat sehari sebelumnya,,pot ayam memanjang,, marinasi sedikit tepung bumbu,,diamkan di kulkas semalaman.Stick Ayam Fillet Kriwul 8. Ayam ku buat sehari sebelumnya,,pot ayam memanjang,, marinasi sedikit tepung bumbu,,diamkan di kulkas semalaman. 9. Ayam ku buat sehari sebelumnya,,pot ayam memanjang,, marinasi sedikit tepung bumbu,,diamkan di kulkas semalaman. 15. Stick Ayam Fillet Kriwul;https://cookpad.com/id/resep/24904711;https://img-global.cpcdn.com/recipes/147ee2c4698b62e9/1200x630cq80/photo.jpg
Nasi Hainam SSSS (Simple, Sehat, SatSet);2025-07-16T06:53:21Z;BAHAN-BAHAN: - Bahan-bahan - 15 menit4 orang - 15 menit - 4 orang - 500 gramdada ayam filletpotong dadu1 buahtomat(optional) belah 4/82 tangkaipokcoycuci dan potong4 siungbawang putihiris2 ruasjaheiris4 buahcabe rawit(optional) iris1 sdtgaram /sesuai selera1 sdmkecap asin/soy sauce2 sdmminyak wijen3 sdmminyak goreng - 500 gramdada ayam filletpotong dadu - 1 buahtomat(optional) belah 4/8 - 2 tangkaipokcoycuci dan potong - 4 siungbawang putihiris - 2 ruasjaheiris - 4 buahcabe rawit(optional) iris - 1 sdtgaram /sesuai selera - 1 sdmkecap asin/soy sauce - 2 sdmminyak wijen - 3 sdmminyak goreng CARA MEMBUAT: 1. Cara Membuat 4. 1Siapkan semua bahan dan cuci beras dan tiriskan. Panaskan wajan, tuang 2sdm minyak goreng lalu beras dan ½ bagian jahe baput yg sdh disiapkan dan ½ sdt garam os, oseng sampai harum dengan api sedang. Tambahkan 1sdm minyak wijen, aduk rata. Matikan kompor. Pindahkan ke panci tambahkan 3 cup air masukkan ke kukusan yang sdh diisi air. Kukus/tim selama sekitar 20 menit. Buka tutup panci. Aduk btr tutup lagi 5 menit. Nasi siap dihidangkan. 7. Siapkan semua bahan dan cuci beras dan tiriskan. Panaskan wajan, tuang 2sdm minyak goreng lalu beras dan ½ bagian jahe baput yg sdh disiapkan dan ½ sdt garam os, oseng sampai harum dengan api sedang. Tambahkan 1sdm minyak wijen, aduk rata. Matikan kompor. Pindahkan ke panci tambahkan 3 cup air masukkan ke kukusan yang sdh diisi air. Kukus/tim selama sekitar 20 menit. Buka tutup panci. Aduk btr tutup lagi 5 menit. Nasi siap dihidangkan. 8. Siapkan semua bahan dan cuci beras dan tiriskan. Panaskan wajan, tuang 2sdm minyak goreng lalu beras dan ½ bagian jahe baput yg sdh disiapkan dan ½ sdt garam os, oseng sampai harum dengan api sedang. Tambahkan 1sdm minyak wijen, aduk rata. Matikan kompor. Pindahkan ke panci tambahkan 3 cup air masukkan ke kukusan yang sdh diisi air. Kukus/tim selama sekitar 20 menit. Buka tutup panci. Aduk btr tutup lagi 5 menit. Nasi siap dihidangkan. 9. Siapkan semua bahan dan cuci beras dan tiriskan. Panaskan wajan, tuang 2sdm minyak goreng lalu beras dan ½ bagian jahe baput yg sdh disiapkan dan ½ sdt garam os, oseng sampai harum dengan api sedang. Tambahkan 1sdm minyak wijen, aduk rata. Matikan kompor. Pindahkan ke panci tambahkan 3 cup air masukkan ke kukusan yang sdh diisi air. Kukus/tim selama sekitar 20 menit. Buka tutup panci. Aduk btr tutup lagi 5 menit. Nasi siap dihidangkan.;https://cookpad.com/id/resep/24900482;https://img-global.cpcdn.com/recipes/92527f2818098105/1200x630cq80/photo.jpg
31. Burger sehat chicken patty si cantik;2025-07-15T21:34:18Z;BAHAN-BAHAN: - Bahan-bahan - 30 menit4 orang - 30 menit - 4 orang - 4rotiburger siap beli4 slicechickenpaty yang sudah dibekukan siap masak (bisa dibuat sendiri)4 lembarseladalebar4telorceplok4 lembarkejucraft4 irisantomat buahsegar4 irisanmentimun segar4 sendokmayonais4 sendoksausbangkok/ sesuai selera - 4rotiburger siap beli - 4 slicechickenpaty yang sudah dibekukan siap masak (bisa dibuat sendiri) - 4 lembarseladalebar - 4telorceplok - 4 lembarkejucraft - 4 irisantomat buahsegar - 4 irisanmentimun segar - 4 sendokmayonais - 4 sendoksausbangkok/ sesuai selera CARA MEMBUAT: 1. Cara Membuat 4. 1Siapkan semua bahan 7. Siapkan semua bahan 8. Siapkan semua bahan 9. Siapkan semua bahan;https://cookpad.com/id/resep/24899622;https://img-global.cpcdn.com/recipes/039a9bfd72f0244c/1200x630cq80/photo.jpg
Perkedel kentang versi sehat;2025-07-15T14:23:27Z;BAHAN-BAHAN: - Bahan-bahan - 1 jam3 orang - 1 jam - 3 orang - 500 gramkentang1 butirtelor10bawang merah5bawang putihsecukupnyaLadasesuai seleraPalasecukupnyaGaramsesuai seleraDaun seledri - 500 gramkentang - 1 butirtelor - 10bawang merah - 5bawang putih - secukupnyaLada - sesuai seleraPala - secukupnyaGaram - sesuai seleraDaun seledri CARA MEMBUAT: 1. Cara Membuat 3. 1Rebus kentang dgn sedikit garam 6. Rebus kentang dgn sedikit garam 7. Rebus kentang dgn sedikit garam 8. Rebus kentang dgn sedikit garam 9. 2Bawang merah dn bawang putih di iris kemudian di goreng seperti buat bawang goreng 12. Bawang merah dn bawang putih di iris kemudian di goreng seperti buat bawang goreng 13. Bawang merah dn bawang putih di iris kemudian di goreng seperti buat bawang goreng 14. Bawang merah dn bawang putih di iris kemudian di goreng seperti buat bawang goreng 15. 3Blender telor, bawang merah dn bawang putih goreng, lada, garam, dan sedikit pala;https://cookpad.com/id/resep/24899277;https://img-global.cpcdn.com/recipes/5a5112e1906c1c3f/1200x630cq80/photo.jpg
Bekal Sehat Praktis;2025-07-15T01:30:52Z;BAHAN-BAHAN: - Bahan-bahan - 25 menit1 orang - 25 menit - 1 orang - 1 buahubi jalar, kuning1 tongkoljagung manisSecukupnyaair - 1 buahubi jalar, kuning - 1 tongkoljagung manis - Secukupnyaair CARA MEMBUAT: 1. Cara Membuat 4. 1Siapkan ubi jalar dan jagung. 7. Siapkan ubi jalar dan jagung. 8. Siapkan ubi jalar dan jagung. 9. Siapkan ubi jalar dan jagung. 15. 2Cuci bersih ubi jalar, potong-potong sesuai selera. Kupas jagung, cuci lalu potong bagi 2;https://cookpad.com/id/resep/24897606;https://img-global.cpcdn.com/recipes/8126979617d74864/1200x630cq80/photo.jpg
Bekal Sehat Anak / Suami (Udang, jamur dan telur);2025-07-14T00:50:28Z;BAHAN-BAHAN: - Bahan-bahan - 40 menit6 Orang - 40 menit - 6 Orang - Menu Jamur buncis250 grJamur200 grbuncis3bawang merah2bawang putih1/2 sdtgaram1 sdtgula putihSepucuk sdtmericaSepucuk sdtmasakoayamTelur Rebus6 butirtelur1 Lair untuk merebusUdang Saus Mentega (tidak pedas)250 grUdang(buangkepala)3 sdmmentega1 sdtkecap asin1/2 sdtmasakoayam1/2 sdtmerica bubuk1 sdtgula putih2 sdmsaus tomat2 sdmkecap manis - Menu Jamur buncis - 250 grJamur - 200 grbuncis - 3bawang merah - 2bawang putih - 1/2 sdtgaram - 1 sdtgula putih - Sepucuk sdtmerica - Sepucuk sdtmasakoayam - Telur Rebus - 6 butirtelur - 1 Lair untuk merebus - Udang Saus Mentega (tidak pedas) - 250 grUdang(buangkepala) - 3 sdmmentega CARA MEMBUAT: 1. Cara Membuat 4. 1Potong buncis dan jamur lalu cuci bersih. Tumis bawang merah dan bawang putih, lalu masukan buncis, aduk sampai layu. 7. Potong buncis dan jamur lalu cuci bersih. Tumis bawang merah dan bawang putih, lalu masukan buncis, aduk sampai layu. 8. Potong buncis dan jamur lalu cuci bersih. Tumis bawang merah dan bawang putih, lalu masukan buncis, aduk sampai layu. 9. Potong buncis dan jamur lalu cuci bersih. Tumis bawang merah dan bawang putih, lalu masukan buncis, aduk sampai layu.;https://cookpad.com/id/resep/24880745;https://img-global.cpcdn.com/recipes/43412ec17afb1176/1200x630cq80/photo.jpg
